Time,trend
2015-07-05 09:00:00,27.02199073238855
2015-07-05 09:10:00,27.021945139956358
2015-07-05 09:20:00,27.021899609120517
2015-07-05 09:30:00,27.02185413982467
2015-07-05 09:40:00,27.0218087320152
2015-07-05 09:50:00,27.021763385635
2015-07-05 10:00:00,27.021718100629005
2015-07-05 10:10:00,27.021672876942656
2015-07-05 10:20:00,27.021627714522317
2015-07-05 10:30:00,27.021582613311747
2015-07-05 10:40:00,27.021537573256463
2015-07-05 10:50:00,27.02149259430271
2015-07-05 11:00:00,27.021447676393983
2015-07-05 11:10:00,27.021402819475412
2015-07-05 11:20:00,27.02135802349301
2015-07-05 11:30:00,27.021313288391926
2015-07-05 11:40:00,27.021268614117485
2015-07-05 11:50:00,27.021224000616147
2015-07-05 12:00:00,27.02117944783268
2015-07-05 12:10:00,27.021134955712792
2015-07-05 12:20:00,27.0210905242038
2015-07-05 12:30:00,27.0210461532507
2015-07-05 12:40:00,27.021001842799375
2015-07-05 12:50:00,27.020957592796496
2015-07-05 13:20:00,27.0209134031875
2015-07-05 13:30:00,27.02086927391939
2015-07-05 13:40:00,27.02082520493857
2015-07-05 13:50:00,27.020781196191507
2015-07-05 14:00:00,27.02073724762479
2015-07-05 14:10:00,27.020693359185767
2015-07-05 14:20:00,27.02064953082114
2015-07-05 14:30:00,27.02060576247715
2015-07-05 14:40:00,27.020562054101397
2015-07-05 14:50:00,27.02051840564208
2015-07-05 15:00:00,27.020474817045617
2015-07-05 15:10:00,27.020431288259427
2015-07-05 15:20:00,27.020387819230848
2015-07-05 15:30:00,27.02034440990669
2015-07-05 15:40:00,27.020301060233272
2015-07-05 15:50:00,27.020257770159102
2015-07-05 16:00:00,27.020214539632704
2015-07-05 16:10:00,27.020171368600508
2015-07-05 16:50:00,27.02012825700949
2015-07-05 17:00:00,27.02008520480972
2015-07-05 17:10:00,27.020042211948105
2015-07-05 17:20:00,27.019999278373014
2015-07-05 18:20:00,27.019956404032886
2015-07-05 19:20:00,27.01991358887493
2015-07-05 19:30:00,27.01987083284785
2015-07-05 19:40:00,27.019828135899328
2015-07-05 19:50:00,27.019785497978553
2015-07-05 20:00:00,27.01974291903378
2015-07-05 20:10:00,27.01970039901484
2015-07-05 20:20:00,27.019657937869187
2015-07-05 20:30:00,27.019615535546546
2015-07-05 20:40:00,27.01957319199412
2015-07-05 20:50:00,27.01953090716047
2015-07-05 21:00:00,27.019488680996552
2015-07-05 21:10:00,27.019446513451378
2015-07-05 21:20:00,27.01940440447426
2015-07-05 21:30:00,27.019362354012788
2015-07-05 21:40:00,27.019320362015545
2015-07-05 21:50:00,27.0192784284327
2015-07-05 22:00:00,27.019236553212316
2015-07-05 22:10:00,27.01919473630542
2015-07-05 22:20:00,27.019152977662742
2015-07-05 22:40:00,27.01911127723407
2015-07-05 22:50:00,27.01906963496731
2015-07-05 23:00:00,27.01902805081234
2015-07-05 23:10:00,27.01898652472065
2015-07-05 23:20:00,27.018945056639105
2015-07-05 23:30:00,27.01890364652098
2015-07-05 23:40:00,27.018862294316737
2015-07-05 23:50:00,27.018820999975304
2015-07-06 00:00:00,27.01877976344634
2015-07-06 00:10:00,27.01873858468031
2015-07-06 00:20:00,27.018697463627944
2015-07-06 00:30:00,27.018656400241394
2015-07-06 00:40:00,27.018615394469833
2015-07-06 00:50:00,27.01857444626261
2015-07-06 01:00:00,27.01853355557313
2015-07-06 01:10:00,27.01849272235104
2015-07-06 01:20:00,27.01845194654877
2015-07-06 01:30:00,27.018411228116523
2015-07-06 01:40:00,27.018370567005455
2015-07-06 01:50:00,27.018329963165662
2015-07-06 02:00:00,27.018289416546644
2015-07-06 02:10:00,27.018248927102814
2015-07-06 02:20:00,27.018208494785487
2015-07-06 02:30:00,27.01816811954644
2015-07-06 02:40:00,27.018127801336927
2015-07-06 02:50:00,27.018087540110535
2015-07-06 03:00:00,27.018047335815783
2015-07-06 03:10:00,27.018007188404837
2015-07-06 03:20:00,27.01796709782956
2015-07-06 03:30:00,27.017927064043455
2015-07-06 03:40:00,27.017887086997113
2015-07-06 03:50:00,27.01784716664542
